flavor,mass_GeV,boundary,baseline_u2,baseline_open,item,classification,scenario_low_shift_pct,scenario_high_shift_pct,low_boundary_exists,high_boundary_exists,note
Ue,0.26,lower,9.745688724229704e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.27107646128302,233.79222352423125,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.275,lower,7.92486053737377e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.00030303392767,233.63700901143022,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.29,lower,6.48449243310656e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.523830310451196,234.3375532211894,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.305,lower,5.753621843027946e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.44589799898266,234.28374226379236,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.32,lower,5.342565517725329e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.013311249247955,233.79770658895632,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.335,lower,5.082536331673283e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.39286666298938,232.86774032562795,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.35,lower,4.129324071081558e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.03122811885525,233.64412594091556,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.365,lower,3.739618444499281e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.51138397956431,233.20993227241104,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.38,lower,3.3528919225178064e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.72509255270989,232.90225616121268,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.395,lower,3.3632215682763314e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.752321859089616,231.92291029636348,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.41,lower,3.4104479046068775e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.888153534804673,229.49630183166988,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.425,lower,3.444185210646349e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.807414684576273,228.94921087871413,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.44,lower,3.612062471607034e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.49847195406965,227.61694344779727,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.455,lower,4.065330972334176e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.477938781167445,223.597116884021,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.47,lower,5.7276400922950616e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.428203123811105,199.27554219152276,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.485,lower,1.2420911583204633e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-28.335071129148048,114.0427193226862,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.5,lower,2.8721607718182823e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.560584605404717,42.40728799015567,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.525,lower,2.3997817979226736e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.185138788508347,43.14231478576509,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.55,lower,2.1140750459721216e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.1978969630758,43.192594263734854,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.575,lower,2.1072155139413622e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.696536111227147,42.121027388135815,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.6,lower,1.6632034094116482e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.440295651247062,43.64036158884588,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.625,lower,1.5648603115347898e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.25628705183615,42.220871449325536,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.65,lower,1.4504809512417658e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.058189648715828,42.97359067199764,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.675,lower,1.313649322292176e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.639624105943952,43.33199898642339,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.7,lower,1.191026277874554e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.05844532384481,42.73915712862819,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.725,lower,1.0382740887562443e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.023324186100865,43.15054456323275,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.75,lower,8.835829440645993e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.907452088812484,44.379075689261605,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.75,upper,0.08650106827930543,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.020486309872744,20.021867648898528,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.775,lower,8.590121605711615e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.82542834079135,43.82038239664532,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.775,upper,0.0731844492022982,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.06149457479217,20.065679410941108,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.8,lower,7.906915325940014e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.836365827348267,43.62399750070636,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.8,upper,0.05999879618963854,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.012155203519722,20.1123912034465,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.825,lower,7.050787879080582e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.031324411250615,43.41538954619772,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.825,upper,0.050031047081123076,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.062618706063507,20.066882419560073,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.85,lower,6.151705221527455e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.10882147615808,43.93291145893381,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.85,upper,0.04034178569856889,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.023381764746638,20.024959336733406,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.875,lower,5.685407061977702e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.54570484602972,42.77193419788101,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.875,upper,0.03253682097273292,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.136048839306074,20.15448144491905,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.9,lower,5.1634426179693594e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.661942982094903,43.55329087003792,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.9,upper,0.026986853248998247,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.044431847889044,20.047455361941836,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.925,lower,4.492195932457135e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.2553513430246,43.7638785897388,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.925,upper,0.021931740676000334,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.0634270486983,20.189634061525542,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.95,lower,3.930786825807322e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.463165876636864,43.634771781079266,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.95,upper,0.018461139011719193,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.04478984656619,20.04782647561274,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.975,lower,3.58068564669703e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.816904348749663,44.49118680573656,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,0.975,upper,0.015248126359393573,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.130305360125632,20.15620821677986,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.0,lower,3.2765254772949484e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.25136180139003,43.92905906887839,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.0,upper,0.012795845375393817,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.03182658124125,20.033978143487996,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.025,lower,2.8318181591816253e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.28710290162009,44.84639014531344,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.025,upper,0.011115152564498123,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.04675010597078,20.049921044862586,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.05,lower,2.6395743287321815e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.27417583839307,44.00422010921978,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.05,upper,0.00943613160040542,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.097355658999618,20.10408736279663,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.075,lower,2.5540399365326945e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.42932732609061,44.00630781846786,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.075,upper,0.007985396258769168,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.12603477498739,20.18755826773242,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.1,lower,2.1467958253744387e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.1849048972459,45.09606145303844,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.1,upper,0.0068672506539722775,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.02085172104806,20.037823356746088,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.125,lower,2.39003838898115e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.782315778051906,43.366294749677216,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.125,upper,0.005972740106309502,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.028603290784574,20.046685175995794,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.15,lower,1.942924967548969e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.24921696670804,44.55767436395433,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.15,upper,0.00514133552227077,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.058266669231973,20.063673325924203,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.175,lower,1.676910151951873e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.2256999881402,45.21134511529401,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.175,upper,0.004473464091230582,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.080428552661488,20.085926093191752,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.2,lower,1.6796267289135014e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.1114052842308,44.96418291769517,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.2,upper,0.003890393269163012,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.09977075200462,20.10706290646298,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.225,lower,1.6492828190447552e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.939051577254972,44.356708650459574,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.225,upper,0.003410769380657693,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.109216613755866,20.116837229333218,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.25,lower,1.6004302434417572e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.6365572354655,43.36580498728691,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.25,upper,0.0029528981463643666,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.1374705239296,20.149511103847306,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.275,lower,1.330924071116947e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.55938415622499,44.99002182254532,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.275,upper,0.002582490401307818,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.158550337019854,20.16958865296814,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.3,lower,1.3356984550448985e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.310361794151824,44.354939228990276,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.3,upper,0.0022859660918941164,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.139802133122974,20.157850694227708,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.325,lower,1.342194271262928e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.35312804854462,44.212982406008905,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.325,upper,0.0020119644910770096,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.155394332088573,20.166194545426098,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.35,lower,1.2353624654875584e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.19832280100727,44.05524808665169,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.35,upper,0.0017830776024670455,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.13692368667712,20.149643467218326,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.375,lower,1.2185084309473789e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.80896039241318,43.62050507124575,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.375,upper,0.0016051647440075006,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.090202899741204,20.106025416185002,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.4,lower,1.0635390286069252e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.962377292121346,44.328555941979864,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.4,upper,0.0014210567175454915,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.083970438279596,20.1137960483722,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.425,lower,1.1623665305338914e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.97029332302118,44.287302983999744,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.425,upper,0.0012405473091860475,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.116426403584974,20.124449906694775,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.45,lower,9.923544821959594e-09,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.313293032627065,45.11982937111594,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.45,upper,0.0011065592412404799,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.094881304584177,20.102251775531556,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.475,lower,1.0416205473700459e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.50479780673354,44.459572288825,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.475,upper,0.000985570418248566,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.083133456614753,20.08883975539377,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.5,lower,1.0006144090476395e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.02371095766235,44.89209145435815,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.5,upper,0.0008805469349613395,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.064545728645488,20.069526734352316,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.525,lower,1.0165954738064385e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.91704322966552,44.43480769122856,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.525,upper,0.0007877590749853491,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.038799773298333,20.07341672824925,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.55,lower,1.073684908546725e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.67678336446993,43.378370645322086,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.55,upper,0.0007158530400466493,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.183524529913488,20.225722105749444,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.575,lower,9.439208838357117e-09,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.7188270676997,43.52418915193801,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.575,upper,0.0006515236822938447,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.13125176999897,20.151116775460597,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.6,lower,1.0485893661277333e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.56453297563714,42.671224193408186,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.6,upper,0.00058134895159502,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.12006339450346,20.129547687285655,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.625,lower,9.491960638767636e-09,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.557495312320086,42.99385144214496,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.625,upper,0.0005215339662514622,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.085957172848456,20.09932850179954,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.65,lower,9.581718975835491e-09,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.37963609561968,42.67068191785517,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.65,upper,0.00046743631874017873,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.069911351455183,20.076655426783674,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.675,lower,9.930365366836294e-09,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.173486155370867,43.126567776991045,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.675,upper,0.00042717448335941803,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.15187389037831,20.268531026197966,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.7,lower,1.0346060754850695e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.19941418281901,42.71795509984264,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.7,upper,0.00038664219965050097,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.177131362588664,20.19355624660193,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.725,lower,1.0070877918616984e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.002219259556007,43.04068332706243,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.725,upper,0.00035439468873905755,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.10038405108784,20.119721032356065,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.75,lower,1.1170877389152582e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.36204362154489,41.462792600548035,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.75,upper,0.00031960719642414596,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.072965305611113,20.08247285016733,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.775,lower,1.2053402343055571e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.020737933803666,40.55021738435238,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.775,upper,0.00028517700810367524,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.063919603326664,20.19170591480235,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.8,lower,1.1684977473741194e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-29.806943763077033,41.0630077016731,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.8,upper,0.0002608421537459873,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.21960879864163,20.23957346958003,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.825,lower,1.2982816828277286e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-28.501447762868082,40.076887917664706,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.825,upper,0.00023805653738648197,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.150689529127753,20.16274460963514,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.85,lower,1.4147512041580037e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-28.210561137158628,38.98461123618417,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.85,upper,0.00021597414043059577,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.10798561581163,20.11578580035136,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.875,lower,1.4603422515348218e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-27.10963071220337,39.566608813688056,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.875,upper,0.00019532578717003374,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.076502471349944,20.310885443756767,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.9,lower,1.5714325650656397e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-26.797878599206125,39.02064807701129,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.9,upper,0.0001803188627945562,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.211731953795088,20.227913705146538,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.925,lower,1.7126680107970455e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.378031755920837,40.617888957094415,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.925,upper,0.00016521224446263658,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.139744341520384,20.14946886122746,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.95,lower,1.7612760610317437e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.591431567121514,41.792692195765134,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.95,upper,0.00015017490098822054,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.094491794718206,20.154739780899767,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.975,lower,1.823968676529809e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.819448608521633,41.983263853046246,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,1.975,upper,0.00013780658503745105,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.253596921909633,20.276999309125053,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.0,lower,1.815269524485138e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.928339637071186,41.97605970302058,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.0,upper,0.00012677095711522403,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.168379149962256,20.180170955640065,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.2,lower,1.7381889099014126e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.631634896405544,43.0864287726388,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.2,upper,6.507065049361923e-05,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.2724821281988,20.29212751488474,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.4,lower,1.924647519989409e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-25.695714282848016,44.315239297243814,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.4,upper,3.5483429924625006e-05,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.217498897521548,20.250539387253987,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.6,lower,2.3055846186368823e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-26.657362259677676,44.319901494792326,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.6,upper,1.942529620724071e-05,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.251503458338714,20.31832262510198,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.8,lower,3.051779265769282e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-27.773146287489993,47.912352691117064,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,2.8,upper,1.1161888542643802e-05,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.42967557372367,20.464587005575787,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.0,lower,4.450401356205368e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.221292039345006,53.53152874401137,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.0,upper,6.5390662275341764e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.569527084194917,20.674942842534506,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.2,lower,5.446964941432649e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.88987507061798,60.58825032353765,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.2,upper,3.932530123572204e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.739722143661975,20.878975609818106,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
